Longitude,Latitude,x,y,PM25 Annual Ground,PM25 Winter Ground,PM25 Spring Ground,PM25 Summer Ground,PM25 Fall Ground,SO2 Annual Ground,SO2 Winter Ground,SO2 Spring Ground,SO2 Summer Ground,SO2 Fall Ground,NOX Annual Ground,NOX Winter Ground,NOX Spring Ground,NOX Summer Ground,NOX Fall Ground,NH3 Annual Ground,NH3 Winter Ground,NH3 Spring Ground,NH3 Summer Ground,NH3 Fall Ground,PM25 Annual 150m,PM25 Winter 150m,PM25 Spring 150m,PM25 Summer 150m,PM25 Fall 150m,SO2 Annual 150m,SO2 Winter 150m,SO2 Spring 150m,SO2 Summer 150m,SO2 Fall 150m,NOX Annual 150m,NOX Winter 150m,NOX Spring 150m,NOX Summer 150m,NOX Fall 150m,NH3 Annual 150m,NH3 Winter 150m,NH3 Spring 150m,NH3 Summer 150m,NH3 Fall 150m,PM25 Annual 300m,PM25 Winter 300m,PM25 Spring 300m,PM25 Summer 300m,PM25 Fall 300m,SO2 Annual 300m,SO2 Winter 300m,SO2 Spring 300m,SO2 Summer 300m,SO2 Fall 300m,NOX Annual 300m,NOX Winter 300m,NOX Spring 300m,NOX Summer 300m,NOX Fall 300m,NH3 Annual 300m,NH3 Winter 300m,NH3 Spring 300m,NH3 Summer 300m,NH3 Fall 300m
-103.92486,32.304524,59,35,18320.856521,25010.8663259,9622.90217918,10198.0542301,28356.4318386,8007.77531179,13615.6325728,5250.19180089,6090.86185328,6953.21094282,779.271598057,2382.87795665,241.367099872,110.090918562,368.236393352,7165.01739854,11204.2267024,3840.00016249,4028.70589109,9582.26041112,14501.7845744,20041.1388281,6593.10975388,6902.20204166,24396.5533027,9659.13480928,17898.8916998,5543.43615239,6429.87032966,8281.55031489,1007.06793783,3338.02387097,197.229019996,120.926229395,339.6521136,7249.74705799,10475.7300129,3731.15648879,4205.86531413,10540.0210852,14103.0952244,19296.8120198,6483.55644104,6462.93182885,24076.5993776,11229.5025518,24253.8212538,5663.74096096,5485.52964798,9127.47105944,937.624445928,3084.48221968,201.876237279,116.632023904,311.76044931,7869.80395743,10817.7418031,4054.673512,3980.17746489,12480.2686802
-99.192171,28.265572,71,22,30063.6203519,40843.528078,19427.0602356,20860.6535462,38831.4264071,12938.8602242,25023.6446133,9282.61511262,7896.60560302,9327.18717898,1458.39566765,4412.22161931,691.136513147,184.289662361,518.142597369,11496.114525,19893.7636306,5607.40258389,6168.13930051,14298.7216646,23410.0938483,34079.3018121,13365.1445526,12844.3405683,33113.2716244,13146.029385,24119.7498519,9923.71821326,8069.08195459,10204.3500495,1388.00496494,4304.60786502,525.275088927,186.570000893,469.951296711,10527.9579895,18310.783556,5404.94534283,5135.61834436,13147.784348,21600.6218714,31491.1819436,13119.0807699,11778.2994385,29749.9615318,12498.4917165,20683.2931444,9962.16988194,8140.97841509,10842.9978681,1268.08640775,3844.40596982,541.509257418,194.24121118,435.502313811,10761.0239849,18653.3128963,5650.79988815,4390.24710941,14118.1849888
-103.475676,32.053431,60,35,20023.0782833,26882.6722123,9909.32996408,10203.7316965,33023.1443811,8902.92760865,14989.9696954,5719.01941433,6446.69642047,8321.05637339,899.665370799,2530.25850162,302.219759591,142.603025075,603.529538394,7811.18619175,11668.0964339,4153.85065956,3426.76832287,11986.0148297,15689.0473442,21458.9862897,6720.61574099,7152.01930183,27345.9645299,10349.5981737,18635.7717647,5795.7426374,6961.75344492,9591.66857616,1101.49634112,3409.09493268,237.25841237,159.041558702,559.035769877,7934.51873845,11468.6405313,3957.12124806,3642.96752339,12618.480771,14944.6054384,20469.595278,6562.90499463,6753.37652063,25896.8312829,11375.2085457,22970.8935645,5917.11051144,6003.60958937,10222.4021575,1027.22187223,3140.16885794,240.408685277,162.843208275,518.893313844,8446.13020666,11914.458303,4250.87141079,3516.99769868,13962.3907916
-101.758459,31.459879,64,33,32112.5654787,41681.2719277,18654.0844998,20950.9649161,47045.3628514,9799.4624062,15350.3247442,6524.98253667,7640.24612344,9535.99171604,1177.51198506,3092.26783894,457.454861695,191.5820591,945.353632648,13078.5208921,20053.6123863,6991.55158151,7402.51732595,17844.0419473,22922.1842907,30566.9122387,11756.6509277,13200.6100607,36047.5397352,10690.9681441,16746.3113083,7007.54632505,8098.07377618,10661.1800866,1206.59409979,3337.08429557,357.151874021,207.01145398,855.777491425,11413.8848776,16758.2843124,5607.85975664,6696.49131447,16551.6663858,20968.0423212,28039.094318,11173.3192178,12158.3721603,32366.6167466,10719.433316,17201.6627953,7130.73430539,7392.56720228,10842.750526,1132.91856693,3078.67508924,357.280611382,237.262833516,798.352408081,11210.6759488,16278.2045159,5719.2002431,6001.51937329,16758.6565731
-103.514622,32.097743,60,35,20023.0782833,26882.6722123,9909.32996408,10203.7316965,33023.1443811,8902.92760865,14989.9696954,5719.01941433,6446.69642047,8321.05637339,899.665370799,2530.25850162,302.219759591,142.603025075,603.529538394,7811.18619175,11668.0964339,4153.85065956,3426.76832287,11986.0148297,15689.0473442,21458.9862897,6720.61574099,7152.01930183,27345.9645299,10349.5981737,18635.7717647,5795.7426374,6961.75344492,9591.66857616,1101.49634112,3409.09493268,237.25841237,159.041558702,559.035769877,7934.51873845,11468.6405313,3957.12124806,3642.96752339,12618.480771,14944.6054384,20469.595278,6562.90499463,6753.37652063,25896.8312829,11375.2085457,22970.8935645,5917.11051144,6003.60958937,10222.4021575,1027.22187223,3140.16885794,240.408685277,162.843208275,518.893313844,8446.13020666,11914.458303,4250.87141079,3516.99769868,13962.3907916
-102.028524,32.295205,64,35,31715.1881994,41427.3209613,18175.1153909,19934.0218066,47236.845557,9938.63908092,15507.8099242,6661.51724466,7763.2851917,9669.39486398,1297.60377902,3468.9321006,463.100253905,204.682142601,1027.84549479,12676.6735941,19228.2022025,6584.93934932,7314.53817695,17562.4006471,23006.4580911,31108.221703,11859.0844657,12635.0310092,36328.209336,11118.8239154,17481.1453109,7367.06896397,8252.16506975,11067.270282,1332.93366326,3742.28901598,374.468272555,215.170716999,927.615099372,11415.2041073,16646.991262,5529.80832491,6636.49671974,16821.7785411,21177.790271,28552.3934231,11376.4195758,11682.5654483,32987.1367492,11411.4349561,19112.7515355,7493.2791773,7419.37233887,11298.3998307,1241.09850174,3432.4960772,374.303147996,231.262429809,861.773420434,11281.1303576,16168.947042,5681.08451863,6115.58371513,17092.0325874
-103.571294,31.722433,60,34,17212.0972359,21984.5375927,9860.18443125,10129.0854282,26775.8941506,8618.90107421,15559.7071786,5677.23446737,6490.27496025,6610.79536623,771.644079627,2363.03313501,286.556722218,128.381395232,293.952115087,6978.89516567,10206.9391554,4155.75424325,3667.21143648,9879.08720311,14288.7580167,19747.1538337,6583.55243909,7033.81591613,23709.4390965,10678.3250195,21353.5362608,5685.86510919,6908.46005109,7984.76967358,1035.24322126,3482.73773486,222.994380014,141.656742204,265.045222967,7471.16750047,10760.9499405,3983.25143249,3924.37889831,11154.7050366,13906.5171033,19119.8920814,6439.27883329,6638.61349483,23327.2368599,13363.6922207,32427.5163173,5796.57072979,5864.36350006,8922.97031154,962.909310236,3204.67204482,227.86700942,142.275012381,243.799433545,8309.02819054,11601.1726377,4318.48220383,3781.37997172,13361.654158
-103.476787,31.538733,60,33,18289.6759088,24062.4031045,10442.5612389,10923.9719852,27670.9354725,7802.62672215,13853.9705513,5113.8130243,6076.59704645,6038.38753056,736.823598943,2335.48339485,233.1315699,99.4698909598,266.142539638,7344.10942581,10528.7132935,4320.90465614,4755.46730617,9761.62162918,14713.020616,20750.7416683,6529.46865131,7219.15856252,24260.6651088,9480.31499963,18604.8417955,5040.48538164,6352.44196551,7355.97230489,972.603953047,3334.13568721,178.918606198,108.199938667,239.401054072,7487.12171556,10660.1874272,3933.9124889,4867.70990561,10431.3422497,14384.2918571,20003.7185693,6338.52740766,6759.15271619,24322.7948221,11401.5856648,26376.6736702,5157.81823699,5290.03250002,8368.99338135,903.267889079,3081.39199496,185.354448384,102.457710164,213.827770643,8264.32094611,11415.3884352,4294.34716147,4611.63170877,12592.8278176
-103.991369,31.645915,59,33,14863.0414758,20719.1200991,8208.07978407,8613.68835742,21878.0269561,6513.75023162,11608.3579923,4818.50858417,5572.01975732,3937.45851276,619.716124248,2096.85745751,190.488885182,79.8591856678,103.676546894,5968.32452636,8298.26467808,3627.40828255,4829.57817811,7107.77537804,12141.6820379,17643.4692663,5054.84903582,5610.20036038,20161.4621984,7814.75279772,15330.705939,4692.32568541,5741.95200363,5145.92183452,827.322552546,2975.0045745,146.470814612,80.4237046414,88.5640414154,6237.31384445,8610.24201344,3385.55672454,5056.79637062,7828.05644423,12199.1431575,17318.5663657,4917.05255209,5208.4284711,21233.3300816,9151.42947612,19859.4470971,4806.08993663,4788.17898586,6689.21457085,771.851639539,2776.8234625,153.139653221,70.2046981984,69.5817164986,7160.38666248,9469.65480571,3769.02243283,4877.58603195,10339.8659284
-96.36729,30.88427,79,30,91938.7129965,113972.611661,76742.5922941,74048.2143069,102610.007458,19252.5312602,32682.1505385,18556.648808,13108.0661927,12392.3337549,4941.4560848,11363.101171,5109.75812703,1063.9217976,2135.69148788,34011.4825625,63149.654743,19299.4955344,15536.6505073,37967.2015763,57775.0804718,77246.31816,44896.5481261,40252.7448818,68404.1790108,18587.4782438,28744.4858613,17999.5902261,14018.2029759,13280.3412289,3737.31336929,8451.33152836,3623.50060671,914.473342281,1820.24152035,25224.6129209,47491.0155559,14429.9005326,10829.3615752,27985.5414756,49831.3270117,65091.0572576,40745.7030444,35951.5312775,57232.1100874,17960.3786672,23603.8599184,18128.0445571,15340.8974848,14356.586089,3312.60499219,7201.99972126,3372.34704157,812.557589915,1737.05336764,21766.7978977,39833.6715208,13641.3397833,9415.84523065,23995.1715327
-100.49275,32.366389,68,35,34822.5941852,47867.7641465,19975.3961354,20832.6079512,50493.2949634,10875.0609432,16504.5981563,7348.40163339,8439.21241093,11001.5441256,1764.56050697,4650.16933494,571.916302057,234.959567064,1563.85254224,13166.3455117,21626.9461559,5888.65394496,6895.67567387,18219.2722986,25012.1033976,35660.2011997,12725.9000384,13003.1675648,38527.3226546,11932.5114537,17186.3680193,8382.77992622,8980.67906601,12958.7203392,1618.02333826,4278.81647704,446.484845306,242.61254586,1383.18155819,12236.1831032,18834.0612988,5140.46810239,6680.02144627,18279.0365367,23018.8556462,32410.7241563,12099.7365012,11947.9303895,35466.2143887,11647.6902183,16586.6994649,8580.36768444,8575.69665347,12523.350979,1492.12119301,3892.65504996,443.396700553,263.033010801,1278.86880049,12090.9744311,18068.717481,5397.35239843,6167.56717598,18701.204262
-97.316592,29.360237,76,26,73883.0382755,92079.5815554,61053.822334,62677.8291681,79255.354825,18662.4544397,37396.3644767,14666.4005718,9937.82810717,12321.4578892,4209.22912631,10743.8856296,3246.13387618,723.568859174,2027.68134616,23790.3625131,46443.5973699,10520.0157836,9321.31888549,28798.7554969,48356.5648103,64695.367692,37439.4405437,34925.7220031,56081.7346334,18083.9925863,31911.5322612,15861.159988,11070.7401406,13271.0073656,3241.92308699,7891.09552473,2535.13625101,685.635136355,1691.10615876,18950.6037744,37060.7917321,8319.92716609,6507.51275766,23771.1798938,42377.7694894,55517.8779355,34675.5422941,31456.9178775,47565.5370801,16876.7467032,23912.416769,16192.165069,13116.3736999,13871.0328233,2925.67080006,6705.73937662,2450.55631228,725.523842187,1676.97831476,16855.3060427,32098.6651263,8002.86446001,5651.91635549,21474.5899081
-101.848963,32.427691,64,35,31715.1881994,41427.3209613,18175.1153909,19934.0218066,47236.845557,9938.63908092,15507.8099242,6661.51724466,7763.2851917,9669.39486398,1297.60377902,3468.9321006,463.100253905,204.682142601,1027.84549479,12676.6735941,19228.2022025,6584.93934932,7314.53817695,17562.4006471,23006.4580911,31108.221703,11859.0844657,12635.0310092,36328.209336,11118.8239154,17481.1453109,7367.06896397,8252.16506975,11067.270282,1332.93366326,3742.28901598,374.468272555,215.170716999,927.615099372,11415.2041073,16646.991262,5529.80832491,6636.49671974,16821.7785411,21177.790271,28552.3934231,11376.4195758,11682.5654483,32987.1367492,11411.4349561,19112.7515355,7493.2791773,7419.37233887,11298.3998307,1241.09850174,3432.4960772,374.303147996,231.262429809,861.773420434,11281.1303576,16168.947042,5681.08451863,6115.58371513,17092.0325874
-103.29684,31.9096,60,34,17212.0972359,21984.5375927,9860.18443125,10129.0854282,26775.8941506,8618.90107421,15559.7071786,5677.23446737,6490.27496025,6610.79536623,771.644079627,2363.03313501,286.556722218,128.381395232,293.952115087,6978.89516567,10206.9391554,4155.75424325,3667.21143648,9879.08720311,14288.7580167,19747.1538337,6583.55243909,7033.81591613,23709.4390965,10678.3250195,21353.5362608,5685.86510919,6908.46005109,7984.76967358,1035.24322126,3482.73773486,222.994380014,141.656742204,265.045222967,7471.16750047,10760.9499405,3983.25143249,3924.37889831,11154.7050366,13906.5171033,19119.8920814,6439.27883329,6638.61349483,23327.2368599,13363.6922207,32427.5163173,5796.57072979,5864.36350006,8922.97031154,962.909310236,3204.67204482,227.86700942,142.275012381,243.799433545,8309.02819054,11601.1726377,4318.48220383,3781.37997172,13361.654158
-103.541334,32.122344,60,35,20023.0782833,26882.6722123,9909.32996408,10203.7316965,33023.1443811,8902.92760865,14989.9696954,5719.01941433,6446.69642047,8321.05637339,899.665370799,2530.25850162,302.219759591,142.603025075,603.529538394,7811.18619175,11668.0964339,4153.85065956,3426.76832287,11986.0148297,15689.0473442,21458.9862897,6720.61574099,7152.01930183,27345.9645299,10349.5981737,18635.7717647,5795.7426374,6961.75344492,9591.66857616,1101.49634112,3409.09493268,237.25841237,159.041558702,559.035769877,7934.51873845,11468.6405313,3957.12124806,3642.96752339,12618.480771,14944.6054384,20469.595278,6562.90499463,6753.37652063,25896.8312829,11375.2085457,22970.8935645,5917.11051144,6003.60958937,10222.4021575,1027.22187223,3140.16885794,240.408685277,162.843208275,518.893313844,8446.13020666,11914.458303,4250.87141079,3516.99769868,13962.3907916
-97.975936,28.930082,74,24,60682.807857,74771.6207002,50049.9317106,53388.5792355,64079.5202539,17198.4926706,34580.9080978,12970.2220609,9037.33120499,11931.2937578,2902.723897,7619.26493812,2137.50274275,474.839573076,1313.08687256,20966.7206082,39078.763613,11361.0571329,9971.8019758,23414.4549863,40664.6613305,53792.0986841,30950.3409845,29818.535998,47819.4089601,16688.0376598,30509.3855274,13464.5836326,9713.53103231,12829.5116492,2497.28689842,6586.66212104,1655.98757572,471.908973388,1159.56713138,16793.5109488,31474.6793627,8697.96008076,6646.4334869,20245.2514551,36058.3126103,47070.5060032,28962.4706946,26876.0176065,41030.1573487,15437.6043233,23601.6225099,13572.2698086,10987.1686098,13188.3855507,2266.67888777,5660.51360469,1635.0248435,493.319481848,1172.70596115,15340.8781344,28301.1423457,8298.43012738,5501.13446101,19072.986606
-97.402761,29.313564,76,26,73883.0382755,92079.5815554,61053.822334,62677.8291681,79255.354825,18662.4544397,37396.3644767,14666.4005718,9937.82810717,12321.4578892,4209.22912631,10743.8856296,3246.13387618,723.568859174,2027.68134616,23790.3625131,46443.5973699,10520.0157836,9321.31888549,28798.7554969,48356.5648103,64695.367692,37439.4405437,34925.7220031,56081.7346334,18083.9925863,31911.5322612,15861.159988,11070.7401406,13271.0073656,3241.92308699,7891.09552473,2535.13625101,685.635136355,1691.10615876,18950.6037744,37060.7917321,8319.92716609,6507.51275766,23771.1798938,42377.7694894,55517.8779355,34675.5422941,31456.9178775,47565.5370801,16876.7467032,23912.416769,16192.165069,13116.3736999,13871.0328233,2925.67080006,6705.73937662,2450.55631228,725.523842187,1676.97831476,16855.3060427,32098.6651263,8002.86446001,5651.91635549,21474.5899081
-99.431099,28.848602,70,24,31991.3398901,43514.8147364,21808.7551157,21655.6303448,40657.1744424,13786.0519547,27568.7414215,9833.00959207,7484.47559949,9997.81054594,1805.31686861,5368.07260149,859.925691457,213.358785576,740.356655686,11817.4295249,20760.1189665,5128.52714411,5350.43182305,16005.895269,24762.1017224,35816.0852746,15249.3074331,13371.3003332,34384.3457337,13835.6047913,25966.431821,10651.2267817,7882.98445642,10592.8198283,1651.62424569,5029.54147562,650.59717528,205.809788155,635.838574101,11029.9577174,19709.2776209,5104.0058532,4707.4851597,14391.6624057,22723.4142854,32906.5916552,14886.835891,12227.2051502,30621.0272917,13001.0412023,21324.0452316,10839.338458,8039.48007999,11401.4171602,1496.12391471,4440.02413019,660.762767105,213.332435594,595.989400707,11173.0750271,19709.8505394,5335.40025014,4170.98336847,15128.8638914
-102.367211,32.440021,63,36,26487.3662649,34335.8381802,14494.5651159,15505.569204,41532.4394313,9924.15117662,15991.4287961,6445.81594037,7221.47118552,9859.08588217,1400.41067741,3748.95271319,455.177345651,214.375726822,1154.07951783,9726.18345949,13983.4070987,4668.36108499,4516.46543838,15714.9040326,20011.3334179,26990.4242401,9739.41833589,10319.6344557,32910.4300241,11209.0476849,18121.1792664,7029.25574436,7911.79432354,11473.4617761,1374.18893799,3836.50515675,364.920085682,224.973142712,988.004781581,9752.23510296,13528.9451651,4311.89024926,4521.01183908,16608.7292314,18593.712954,25144.3601901,9402.89061342,9618.52855201,30106.5078341,11543.7944819,19565.8517241,7235.59333305,7291.82441401,11745.1131442,1277.5922137,3508.40981868,363.707638781,241.131055023,919.719018859,9956.79926866,13540.4644541,4557.83518536,4358.79263334,17277.0036767
-103.443076,31.339505,60,32,17702.378018,22438.6109674,8700.2231845,9226.59019476,30393.6931763,6660.91573449,10826.5721076,4765.86012871,5833.66833365,5094.73808366,682.456257041,2181.06336669,197.85449794,87.6892408295,251.154092876,6637.15943215,8717.44810578,3577.85038283,4493.84068717,9740.19220396,14076.1248731,19083.1166539,5328.40636173,6140.53051213,25644.1051639,7837.93561869,13945.5365556,4676.45206657,6111.20987466,6297.98377594,799.125399315,2703.85888004,148.778870362,91.7613499845,217.718141279,6606.38073597,8804.15552674,3334.26467577,4799.54798257,9436.11556024,13826.4105693,18547.2148062,5170.22603695,5743.06316995,25716.6264151,8872.48524854,17610.8472154,4813.41972773,5104.86135167,7564.30188363,747.32159511,2544.901796,155.207887582,88.362626783,172.633539037,7354.65275856,9626.21254658,3722.85127125,4660.4756029,11298.4246835
-98.001778,28.993551,74,25,93500.4280186,108721.283853,82666.9993007,85783.2627185,96289.8729387,17697.7445839,34402.3007959,13975.7244535,9236.36281712,12892.1473959,3649.52599163,9057.95828444,2879.85469779,575.582890288,2001.38865647,32258.0173293,58555.8813198,17621.6556248,17503.8613448,35266.0631147,56709.071246,70919.4271522,46674.7695262,44403.938206,64516.8678304,16997.3221545,29735.4922859,14483.1458239,9921.94308067,13631.5598229,2925.9624039,7016.05395662,2236.5971709,550.22167772,1750.63434686,21921.8920262,40493.7395333,11181.1474728,10035.8726798,25893.9257725,48622.586904,59939.7257829,42258.5364902,39335.3110994,52634.6549139,15745.123441,22549.5528045,14632.2042106,11393.6247286,14015.1153173,2658.26801152,6010.88700858,2180.10066651,570.412604684,1743.16898756,18272.1605313,33573.1158861,10079.4008948,7965.88512867,21387.5406998
-101.707013,32.284395,65,35,34016.164138,43808.6857657,20270.5148857,22074.7221846,49821.4152615,10006.9525606,15222.24932,6752.90643028,8195.16577516,9706.06632032,1322.55606977,3558.3800104,456.248043176,208.702283529,1041.50293408,13569.5603298,20085.8682495,7302.89213193,8633.2877664,18239.779863,24475.8338893,32964.8890635,13128.8253351,13798.3793275,37913.998795,11196.7387674,17035.642936,7651.9855163,8634.11872718,11169.531902,1352.64099673,3798.03843094,371.0916481,218.09112891,948.403812489,12112.3675201,17525.013769,5988.14172938,7679.71291852,17236.7986338,22537.0555722,30106.9025304,12573.2688136,12737.1356682,34615.8696992,11405.4103906,18538.1964333,7762.913022,7710.66899255,11294.6465879,1259.28513486,3482.22835427,371.50135142,237.411220801,881.921083346,11954.2987742,17073.5895032,6114.66493133,7028.07137928,17551.6509471
